Vocabulary Size:  27710
Total number of model parameters: 5.93M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  7.89 | loss  9.14 | ppl  9327.34
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  5.86 | loss  8.46 | ppl  4722.14
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  6.12 | loss  8.35 | ppl  4229.19
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  5.85 | loss  8.34 | ppl  4174.54
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  5.84 | loss  8.26 | ppl  3876.30
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  5.79 | loss  7.84 | ppl  2549.81
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  5.83 | loss  8.08 | ppl  3235.20
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  5.82 | loss  8.18 | ppl  3560.83
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  5.78 | loss  8.19 | ppl  3594.64
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  5.79 | loss  8.18 | ppl  3556.29
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  5.72 | loss  8.02 | ppl  3049.45
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  5.85 | loss  7.72 | ppl  2248.74
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  5.81 | loss  7.51 | ppl  1818.40
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  5.89 | loss  7.47 | ppl  1753.98
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  5.72 | loss  7.47 | ppl  1757.71
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  5.74 | loss  7.47 | ppl  1759.01
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  5.99 | loss  7.40 | ppl  1640.32
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  6.19 | loss  7.40 | ppl  1642.13
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  6.05 | loss  7.34 | ppl  1548.37
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  6.18 | loss  7.34 | ppl  1537.47
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  5.97 | loss  7.34 | ppl  1541.79
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  5.86 | loss  7.38 | ppl  1604.33
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  5.78 | loss  7.38 | ppl  1605.43
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  5.94 | loss  7.29 | ppl  1459.36
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  6.29 | loss  7.35 | ppl  1554.77
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  5.99 | loss  7.35 | ppl  1557.58
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  6.04 | loss  7.32 | ppl  1506.71
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  6.45 | loss  7.36 | ppl  1576.27
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  6.54 | loss  7.23 | ppl  1378.48
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  5.76 | loss  7.32 | ppl  1503.17
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  5.96 | loss  7.30 | ppl  1487.15
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 97.02s | valid loss  7.55 | valid ppl  1894.85
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  5.84 | loss  7.40 | ppl  1629.28
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  5.81 | loss  7.43 | ppl  1681.83
| epoch   2 |  1500/15983 batches | lr 20.00 | ms/batch  5.83 | loss  7.39 | ppl  1613.28
| epoch   2 |  2000/15983 batches | lr 20.00 | ms/batch  6.46 | loss  7.31 | ppl  1491.39
| epoch   2 |  2500/15983 batches | lr 20.00 | ms/batch  6.05 | loss  7.28 | ppl  1457.57
| epoch   2 |  3000/15983 batches | lr 20.00 | ms/batch  5.91 | loss  7.37 | ppl  1581.77
| epoch   2 |  3500/15983 batches | lr 20.00 | ms/batch  5.81 | loss  7.37 | ppl  1585.94
| epoch   2 |  4000/15983 batches | lr 20.00 | ms/batch  5.79 | loss  7.42 | ppl  1667.76
| epoch   2 |  4500/15983 batches | lr 20.00 | ms/batch  5.87 | loss  7.33 | ppl  1517.99
| epoch   2 |  5000/15983 batches | lr 20.00 | ms/batch  5.77 | loss  7.42 | ppl  1673.42
| epoch   2 |  5500/15983 batches | lr 20.00 | ms/batch  5.76 | loss  7.40 | ppl  1636.95
| epoch   2 |  6000/15983 batches | lr 20.00 | ms/batch  5.77 | loss  7.36 | ppl  1578.61
| epoch   2 |  6500/15983 batches | lr 20.00 | ms/batch  5.93 | loss  7.42 | ppl  1661.70
| epoch   2 |  7000/15983 batches | lr 20.00 | ms/batch  5.87 | loss  7.34 | ppl  1545.61
| epoch   2 |  7500/15983 batches | lr 20.00 | ms/batch  5.80 | loss  7.40 | ppl  1634.67
| epoch   2 |  8000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  7.39 | ppl  1621.76
| epoch   2 |  8500/15983 batches | lr 20.00 | ms/batch  5.75 | loss  7.33 | ppl  1529.06
| epoch   2 |  9000/15983 batches | lr 20.00 | ms/batch  5.86 | loss  7.30 | ppl  1477.14
| epoch   2 |  9500/15983 batches | lr 20.00 | ms/batch  5.80 | loss  7.37 | ppl  1580.09
| epoch   2 | 10000/15983 batches | lr 20.00 | ms/batch  5.80 | loss  7.34 | ppl  1536.91
| epoch   2 | 10500/15983 batches | lr 20.00 | ms/batch  5.76 | loss  7.31 | ppl  1499.29
| epoch   2 | 11000/15983 batches | lr 20.00 | ms/batch  5.78 | loss  7.40 | ppl  1632.82
| epoch   2 | 11500/15983 batches | lr 20.00 | ms/batch  5.78 | loss  7.31 | ppl  1495.94
| epoch   2 | 12000/15983 batches | lr 20.00 | ms/batch  5.77 | loss  7.27 | ppl  1430.79
| epoch   2 | 12500/15983 batches | lr 20.00 | ms/batch  5.73 | loss  7.28 | ppl  1450.82
| epoch   2 | 13000/15983 batches | lr 20.00 | ms/batch  5.76 | loss  7.34 | ppl  1537.90
| epoch   2 | 13500/15983 batches | lr 20.00 | ms/batch  6.44 | loss  7.32 | ppl  1506.94
| epoch   2 | 14000/15983 batches | lr 20.00 | ms/batch  6.29 | loss  7.34 | ppl  1536.41
| epoch   2 | 14500/15983 batches | lr 20.00 | ms/batch  5.88 | loss  7.25 | ppl  1405.01
| epoch   2 | 15000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  7.25 | ppl  1410.04
| epoch   2 | 15500/15983 batches | lr 20.00 | ms/batch  5.71 | loss  7.27 | ppl  1442.60
