Vocabulary Size:  27710
Total number of model parameters: 5.75M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  7.58 | loss  9.21 | ppl  9984.52
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  5.75 | loss  8.53 | ppl  5064.48
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  5.80 | loss  8.33 | ppl  4144.57
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  5.77 | loss  8.23 | ppl  3741.41
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  5.73 | loss  8.08 | ppl  3219.11
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  5.74 | loss  8.14 | ppl  3435.88
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  8.22 | ppl  3711.31
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  5.73 | loss  7.90 | ppl  2686.55
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  6.58 | loss  7.82 | ppl  2501.12
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  6.35 | loss  7.91 | ppl  2721.72
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  6.08 | loss  7.96 | ppl  2876.86
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  6.45 | loss  7.81 | ppl  2460.63
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  5.83 | loss  7.78 | ppl  2387.75
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  7.76 | ppl  2345.11
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  5.64 | loss  7.73 | ppl  2281.50
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  5.82 | loss  7.61 | ppl  2020.26
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  5.77 | loss  7.43 | ppl  1679.46
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  5.71 | loss  7.31 | ppl  1490.98
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  5.74 | loss  7.27 | ppl  1437.01
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  5.72 | loss  7.30 | ppl  1486.81
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  7.32 | ppl  1514.69
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  6.19 | loss  7.31 | ppl  1493.17
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  5.71 | loss  7.36 | ppl  1566.73
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  5.72 | loss  7.28 | ppl  1454.22
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  6.10 | loss  7.29 | ppl  1459.38
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  5.80 | loss  7.28 | ppl  1453.47
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  5.77 | loss  7.33 | ppl  1521.69
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  7.29 | ppl  1469.33
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  5.62 | loss  7.24 | ppl  1392.43
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  5.84 | loss  7.25 | ppl  1406.86
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  5.74 | loss  7.32 | ppl  1517.46
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 95.12s | valid loss  6.75 | valid ppl   856.09
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  5.76 | loss  7.38 | ppl  1599.98
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  5.97 | loss  7.37 | ppl  1582.66
| epoch   2 |  1500/15983 batches | lr 20.00 | ms/batch  6.28 | loss  7.41 | ppl  1656.58
| epoch   2 |  2000/15983 batches | lr 20.00 | ms/batch  5.95 | loss  7.37 | ppl  1579.93
| epoch   2 |  2500/15983 batches | lr 20.00 | ms/batch  5.75 | loss  7.25 | ppl  1413.34
| epoch   2 |  3000/15983 batches | lr 20.00 | ms/batch  5.74 | loss  7.31 | ppl  1495.48
| epoch   2 |  3500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  7.35 | ppl  1548.97
| epoch   2 |  4000/15983 batches | lr 20.00 | ms/batch  6.13 | loss  7.34 | ppl  1540.83
| epoch   2 |  4500/15983 batches | lr 20.00 | ms/batch  5.86 | loss  7.32 | ppl  1502.99
| epoch   2 |  5000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  7.40 | ppl  1635.15
| epoch   2 |  5500/15983 batches | lr 20.00 | ms/batch  5.76 | loss  7.34 | ppl  1539.67
| epoch   2 |  6000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  7.35 | ppl  1550.68
