Vocabulary Size:  27710
Total number of model parameters: 5.75M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  2.94 | loss 13.92 | ppl 1113360.79
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  2.41 | loss 13.99 | ppl 1190627.38
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  2.46 | loss 13.46 | ppl 703538.51
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  2.44 | loss 13.70 | ppl 893915.04
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  2.41 | loss 13.66 | ppl 855975.58
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  2.43 | loss 13.76 | ppl 949472.66
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  2.42 | loss 13.59 | ppl 799681.06
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  2.42 | loss 13.84 | ppl 1023782.37
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  2.41 | loss 13.85 | ppl 1035664.37
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  2.41 | loss 13.90 | ppl 1082928.73
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  2.40 | loss 13.87 | ppl 1056699.80
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  2.39 | loss 13.85 | ppl 1039180.35
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  2.40 | loss 13.86 | ppl 1050707.09
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  2.41 | loss 13.85 | ppl 1037501.43
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  2.41 | loss 14.17 | ppl 1422662.18
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  2.41 | loss 13.92 | ppl 1106255.62
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  2.41 | loss 13.95 | ppl 1142187.65
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  2.42 | loss 13.54 | ppl 761857.71
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  2.39 | loss 13.75 | ppl 936636.12
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  2.41 | loss 13.89 | ppl 1081175.39
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  2.40 | loss 13.69 | ppl 882292.79
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  2.39 | loss 13.57 | ppl 780152.29
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  2.39 | loss 13.54 | ppl 761836.35
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  2.40 | loss 13.84 | ppl 1027850.53
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  2.40 | loss 13.90 | ppl 1089176.87
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  2.39 | loss 13.80 | ppl 981355.44
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  2.40 | loss 13.74 | ppl 929571.51
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  2.42 | loss 13.35 | ppl 630325.40
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  2.39 | loss 13.30 | ppl 595570.19
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  2.43 | loss 13.65 | ppl 844196.99
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  2.41 | loss 13.53 | ppl 753452.64
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 39.01s | valid loss 11.75 | valid ppl 127021.85
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  2.42 | loss 13.70 | ppl 891181.10
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  2.40 | loss 13.61 | ppl 814449.82
| epoch   2 |  1500/15983 batches | lr 20.00 | ms/batch  2.40 | loss 13.68 | ppl 874032.77
| epoch   2 |  2000/15983 batches | lr 20.00 | ms/batch  2.40 | loss 13.64 | ppl 842943.97
| epoch   2 |  2500/15983 batches | lr 20.00 | ms/batch  2.39 | loss 13.69 | ppl 879226.94
| epoch   2 |  3000/15983 batches | lr 20.00 | ms/batch  2.42 | loss 13.64 | ppl 837724.76
| epoch   2 |  3500/15983 batches | lr 20.00 | ms/batch  2.39 | loss 13.37 | ppl 643604.94
