Vocabulary Size:  27710
Total number of model parameters: 8.41M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  2.83 | loss 13.61 | ppl 817977.10
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  2.30 | loss 14.36 | ppl 1727955.20
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  2.30 | loss 14.17 | ppl 1429041.09
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  2.30 | loss 14.58 | ppl 2149615.17
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  2.34 | loss 14.30 | ppl 1616988.56
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  2.30 | loss 13.93 | ppl 1118716.92
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  2.32 | loss 14.32 | ppl 1655657.90
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  2.32 | loss 14.46 | ppl 1904417.98
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  2.31 | loss 14.40 | ppl 1785261.96
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  2.32 | loss 14.72 | ppl 2477851.70
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  2.33 | loss 14.21 | ppl 1482348.09
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  2.31 | loss 14.42 | ppl 1837984.45
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  2.31 | loss 14.52 | ppl 2030763.92
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  2.31 | loss 14.48 | ppl 1935845.17
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  2.33 | loss 14.57 | ppl 2132097.87
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  2.32 | loss 14.12 | ppl 1352915.31
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  2.30 | loss 14.06 | ppl 1271877.06
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  2.31 | loss 14.77 | ppl 2597047.88
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  2.35 | loss 14.33 | ppl 1664818.51
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  2.34 | loss 14.33 | ppl 1680218.95
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  2.31 | loss 14.21 | ppl 1488119.91
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  2.31 | loss 14.50 | ppl 1987422.86
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  2.30 | loss 14.29 | ppl 1608564.22
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  2.31 | loss 14.21 | ppl 1490735.53
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  2.31 | loss 14.60 | ppl 2193527.51
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  2.30 | loss 14.47 | ppl 1921928.08
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  2.32 | loss 14.13 | ppl 1363772.70
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  2.31 | loss 14.06 | ppl 1272013.96
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  2.30 | loss 14.25 | ppl 1547467.58
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  2.33 | loss 14.42 | ppl 1835264.81
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  2.35 | loss 14.29 | ppl 1604724.34
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 37.49s | valid loss 22.12 | valid ppl 4044626441.02
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  2.30 | loss 15.38 | ppl 4799345.90
