Vocabulary Size:  27710
Total number of model parameters: 5.69M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  5.66 | loss  9.09 | ppl  8902.56
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  4.31 | loss  8.48 | ppl  4823.54
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  4.23 | loss  8.35 | ppl  4235.20
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  4.10 | loss  8.66 | ppl  5783.28
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  4.11 | loss  8.11 | ppl  3317.42
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  4.21 | loss  8.03 | ppl  3057.67
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  4.10 | loss  7.69 | ppl  2176.74
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  4.03 | loss  7.51 | ppl  1831.63
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  4.05 | loss  7.49 | ppl  1797.62
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  4.02 | loss  7.51 | ppl  1828.90
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  4.36 | loss  7.47 | ppl  1758.06
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  4.33 | loss  7.53 | ppl  1862.36
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  4.57 | loss  7.41 | ppl  1645.11
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  4.34 | loss  7.42 | ppl  1674.58
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  4.19 | loss  7.39 | ppl  1620.48
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  4.32 | loss  7.47 | ppl  1753.16
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  4.47 | loss  7.39 | ppl  1624.52
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  4.15 | loss  7.39 | ppl  1616.96
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  4.27 | loss  7.36 | ppl  1576.75
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  4.20 | loss  7.33 | ppl  1525.17
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  4.10 | loss  7.35 | ppl  1553.29
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  4.44 | loss  7.38 | ppl  1604.20
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  4.22 | loss  7.32 | ppl  1506.73
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  4.36 | loss  7.28 | ppl  1447.63
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  4.64 | loss  7.29 | ppl  1469.48
