Vocabulary Size:  27710
Total number of model parameters: 21.14M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  6.14 | loss  8.81 | ppl  6671.84
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  6.48 | ppl   652.49
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  6.07 | ppl   433.66
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  5.81 | ppl   333.15
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  5.65 | loss  5.66 | ppl   288.29
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  5.66 | loss  5.66 | ppl   286.52
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  5.62 | ppl   276.24
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  5.71 | loss  5.59 | ppl   268.42
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  5.56 | ppl   260.02
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  5.53 | ppl   253.29
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  5.66 | loss  5.48 | ppl   239.96
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  5.79 | loss  5.48 | ppl   240.08
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  5.43 | ppl   227.33
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  5.73 | loss  5.43 | ppl   228.89
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  5.85 | loss  5.38 | ppl   217.39
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  5.84 | loss  5.45 | ppl   232.95
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  5.80 | loss  5.37 | ppl   214.98
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  5.87 | loss  5.32 | ppl   205.22
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  5.86 | loss  5.32 | ppl   205.25
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  5.87 | loss  5.31 | ppl   201.90
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  5.86 | loss  5.35 | ppl   209.78
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  5.96 | loss  5.34 | ppl   208.49
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  5.83 | loss  5.31 | ppl   202.65
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  5.76 | loss  5.30 | ppl   199.58
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  5.74 | loss  5.25 | ppl   190.26
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  5.85 | loss  5.28 | ppl   196.44
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  5.82 | loss  5.30 | ppl   200.90
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  5.74 | loss  5.32 | ppl   203.76
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  5.68 | loss  5.24 | ppl   188.50
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  5.69 | loss  5.23 | ppl   186.70
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  5.64 | loss  5.24 | ppl   189.38
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 92.68s | valid loss  5.36 | valid ppl   212.31
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  5.70 | loss  5.29 | ppl   198.14
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  5.68 | loss  5.28 | ppl   197.14
| epoch   2 |  1500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  5.30 | ppl   199.75
| epoch   2 |  2000/15983 batches | lr 20.00 | ms/batch  5.64 | loss  5.25 | ppl   191.00
| epoch   2 |  2500/15983 batches | lr 20.00 | ms/batch  5.69 | loss  5.21 | ppl   183.89
| epoch   2 |  3000/15983 batches | lr 20.00 | ms/batch  5.73 | loss  5.25 | ppl   191.31
| epoch   2 |  3500/15983 batches | lr 20.00 | ms/batch  5.67 | loss  5.39 | ppl   218.16
| epoch   2 |  4000/15983 batches | lr 20.00 | ms/batch  5.71 | loss  8.34 | ppl  4188.42
| epoch   2 |  4500/15983 batches | lr 20.00 | ms/batch  5.65 | loss 10.50 | ppl 36496.29
| epoch   2 |  5000/15983 batches | lr 20.00 | ms/batch  5.66 | loss 11.05 | ppl 62810.10
