Vocabulary Size:  27710
Total number of model parameters: 5.93M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  8.03 | loss  9.05 | ppl  8496.45
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  6.15 | loss  8.42 | ppl  4559.02
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  6.39 | loss  8.25 | ppl  3821.68
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  6.19 | loss  8.58 | ppl  5313.91
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  6.18 | loss  7.96 | ppl  2876.49
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  5.85 | loss  8.01 | ppl  3014.57
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  5.91 | loss  7.98 | ppl  2909.59
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  5.75 | loss  7.82 | ppl  2494.91
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  6.11 | loss  8.25 | ppl  3824.68
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  6.26 | loss  7.99 | ppl  2944.09
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  6.08 | loss  7.56 | ppl  1927.37
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  5.67 | loss  7.44 | ppl  1709.35
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  5.98 | loss  7.36 | ppl  1577.68
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  6.28 | loss  7.49 | ppl  1792.54
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  6.34 | loss  7.39 | ppl  1623.75
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  5.85 | loss  7.54 | ppl  1883.40
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  5.74 | loss  7.36 | ppl  1570.31
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  5.76 | loss  7.33 | ppl  1525.06
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  5.73 | loss  7.29 | ppl  1463.26
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  6.31 | loss  7.29 | ppl  1463.28
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  6.32 | loss  7.37 | ppl  1587.41
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  6.05 | loss  7.34 | ppl  1547.57
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  5.98 | loss  7.31 | ppl  1494.46
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  6.30 | loss  7.27 | ppl  1434.49
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  6.35 | loss  7.32 | ppl  1509.24
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  5.82 | loss  7.31 | ppl  1495.97
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  5.85 | loss  7.40 | ppl  1634.28
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  5.77 | loss  7.32 | ppl  1514.78
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  6.01 | loss  7.30 | ppl  1476.46
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  5.70 | loss  7.36 | ppl  1566.20
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  6.05 | loss  7.27 | ppl  1433.02
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 98.35s | valid loss  6.89 | valid ppl   983.54
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  5.96 | loss  7.45 | ppl  1719.10
