Vocabulary Size:  27710
Total number of model parameters: 26.05M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  7.36 | loss  7.04 | ppl  1141.94
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  6.95 | loss  6.22 | ppl   503.11
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  6.89 | loss  5.94 | ppl   381.33
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  6.77 | loss  5.71 | ppl   303.21
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  6.77 | loss  5.58 | ppl   264.70
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  6.78 | loss  5.55 | ppl   258.09
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  6.78 | loss  5.50 | ppl   245.26
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  6.82 | loss  5.46 | ppl   236.06
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  6.80 | loss  5.42 | ppl   226.06
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  6.77 | loss  5.38 | ppl   216.07
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  6.79 | loss  5.32 | ppl   203.37
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  6.77 | loss  5.31 | ppl   201.75
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  6.79 | loss  5.25 | ppl   189.93
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  6.77 | loss  5.25 | ppl   189.94
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  6.81 | loss  5.19 | ppl   180.07
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  6.81 | loss  5.26 | ppl   191.67
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  6.76 | loss  5.17 | ppl   176.05
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  6.78 | loss  5.11 | ppl   165.98
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  6.76 | loss  5.11 | ppl   166.10
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  6.77 | loss  5.09 | ppl   162.32
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  6.82 | loss  5.13 | ppl   168.31
