Vocabulary Size:  27710
Total number of model parameters: 23.11M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  7.35 | loss  7.07 | ppl  1180.00
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  6.75 | loss  6.25 | ppl   519.93
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  6.75 | loss  5.96 | ppl   387.35
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  6.76 | loss  5.73 | ppl   308.09
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  6.83 | loss  5.59 | ppl   266.89
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  6.80 | loss  5.56 | ppl   259.93
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  6.77 | loss  5.51 | ppl   247.53
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  6.92 | loss  5.47 | ppl   238.35
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  6.76 | loss  5.43 | ppl   227.38
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  6.74 | loss  5.38 | ppl   217.78
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  6.73 | loss  5.32 | ppl   204.67
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  6.71 | loss  5.32 | ppl   203.42
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  6.71 | loss  5.26 | ppl   191.73
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  6.73 | loss  5.26 | ppl   191.72
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  6.72 | loss  5.20 | ppl   181.96
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  6.73 | loss  5.27 | ppl   193.51
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  6.75 | loss  5.18 | ppl   177.33
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  6.72 | loss  5.12 | ppl   167.63
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  6.73 | loss  5.12 | ppl   167.47
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  6.77 | loss  5.10 | ppl   163.61
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  6.73 | loss  5.13 | ppl   169.15
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  6.72 | loss  5.13 | ppl   168.95
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  6.73 | loss  5.09 | ppl   161.94
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  6.73 | loss  5.07 | ppl   159.44
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  6.74 | loss  5.02 | ppl   152.09
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  6.75 | loss  5.04 | ppl   155.02
