Vocabulary Size:  27710
Total number of model parameters: 12.02M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  5.63 | loss  8.09 | ppl  3262.22
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  4.98 | loss  6.35 | ppl   571.32
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  4.96 | loss  5.99 | ppl   398.27
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  4.94 | loss  5.75 | ppl   315.16
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  4.96 | loss  5.62 | ppl   275.07
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  4.97 | loss  5.61 | ppl   273.59
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  4.97 | loss  5.58 | ppl   264.95
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  4.96 | loss  5.56 | ppl   259.37
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  4.95 | loss  5.53 | ppl   253.30
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  4.96 | loss  5.51 | ppl   247.76
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  4.94 | loss  5.46 | ppl   234.78
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  4.94 | loss  5.47 | ppl   236.52
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  4.95 | loss  5.42 | ppl   224.87
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  4.96 | loss  5.42 | ppl   225.82
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  4.96 | loss  5.38 | ppl   216.54
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  4.97 | loss  5.44 | ppl   230.98
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  4.95 | loss  5.37 | ppl   214.28
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  4.94 | loss  5.36 | ppl   212.10
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  4.96 | loss  5.37 | ppl   215.12
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  4.95 | loss  5.34 | ppl   207.62
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  4.95 | loss  5.36 | ppl   213.50
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  4.96 | loss  5.35 | ppl   211.03
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  4.97 | loss  5.33 | ppl   206.35
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  4.95 | loss  5.32 | ppl   204.54
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  4.95 | loss  5.28 | ppl   195.90
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  4.96 | loss  5.30 | ppl   199.69
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  4.93 | loss  5.32 | ppl   205.27
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  4.95 | loss  5.34 | ppl   208.47
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  5.04 | loss  5.29 | ppl   197.79
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  5.02 | loss  5.32 | ppl   204.03
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  4.95 | loss  5.30 | ppl   201.07
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 80.09s | valid loss  5.46 | valid ppl   235.07
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  4.98 | loss  6.01 | ppl   406.53
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  4.94 | loss  9.14 | ppl  9320.78
| epoch   2 |  1500/15983 batches | lr 20.00 | ms/batch  4.96 | loss  9.70 | ppl 16253.98
| epoch   2 |  2000/15983 batches | lr 20.00 | ms/batch  4.95 | loss  7.53 | ppl  1854.11
| epoch   2 |  2500/15983 batches | lr 20.00 | ms/batch  4.93 | loss  7.01 | ppl  1102.87
| epoch   2 |  3000/15983 batches | lr 20.00 | ms/batch  4.95 | loss  6.99 | ppl  1085.46
| epoch   2 |  3500/15983 batches | lr 20.00 | ms/batch  4.94 | loss  6.79 | ppl   891.93
| epoch   2 |  4000/15983 batches | lr 20.00 | ms/batch  4.95 | loss  6.58 | ppl   721.46
| epoch   2 |  4500/15983 batches | lr 20.00 | ms/batch  4.95 | loss  6.59 | ppl   727.95
| epoch   2 |  5000/15983 batches | lr 20.00 | ms/batch  4.93 | loss  6.55 | ppl   696.14
| epoch   2 |  5500/15983 batches | lr 20.00 | ms/batch  4.95 | loss  6.51 | ppl   669.85
| epoch   2 |  6000/15983 batches | lr 20.00 | ms/batch  4.96 | loss  6.53 | ppl   683.17
| epoch   2 |  6500/15983 batches | lr 20.00 | ms/batch  4.94 | loss  6.46 | ppl   636.58
| epoch   2 |  7000/15983 batches | lr 20.00 | ms/batch  4.93 | loss  6.38 | ppl   590.63
| epoch   2 |  7500/15983 batches | lr 20.00 | ms/batch  4.95 | loss  6.32 | ppl   556.40
| epoch   2 |  8000/15983 batches | lr 20.00 | ms/batch  4.94 | loss  6.42 | ppl   613.37
