Vocabulary Size:  27710
Total number of model parameters: 8.48M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  3.75 | loss 15.07 | ppl 3491767.70
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  2.95 | loss 12.25 | ppl 208984.40
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  2.94 | loss 12.32 | ppl 224768.34
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  2.94 | loss 13.01 | ppl 446388.01
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  2.95 | loss 12.97 | ppl 428379.73
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  2.95 | loss 13.15 | ppl 514116.87
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  2.94 | loss 13.09 | ppl 482052.09
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  2.94 | loss 13.28 | ppl 588112.21
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  2.94 | loss 13.43 | ppl 682542.48
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  2.94 | loss 13.51 | ppl 734337.57
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  2.93 | loss 13.48 | ppl 718032.64
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  2.97 | loss 13.48 | ppl 714232.47
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  2.93 | loss 13.50 | ppl 728254.19
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  2.94 | loss 13.63 | ppl 833308.75
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  2.97 | loss 13.77 | ppl 956654.03
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  2.95 | loss 13.81 | ppl 997324.72
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  2.96 | loss 13.74 | ppl 929554.36
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  2.94 | loss 13.70 | ppl 894868.31
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  2.94 | loss 13.84 | ppl 1026295.70
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  2.95 | loss 13.79 | ppl 976740.53
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  2.95 | loss 13.90 | ppl 1086146.15
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  2.96 | loss 14.05 | ppl 1266689.26
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  2.97 | loss 14.10 | ppl 1327071.35
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  2.93 | loss 14.13 | ppl 1366986.93
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  2.97 | loss 14.23 | ppl 1520205.20
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  2.95 | loss 14.21 | ppl 1481654.83
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  2.96 | loss 14.19 | ppl 1454168.18
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  2.95 | loss 14.25 | ppl 1549515.35
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  2.95 | loss 14.15 | ppl 1391842.80
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  2.96 | loss 14.18 | ppl 1435604.87
