Vocabulary Size:  27710
Total number of model parameters: 17.54M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  6.68 | loss 24.91 | ppl 65502795609.92
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  6.28 | loss 24.96 | ppl 69388424532.25
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  6.18 | loss 24.21 | ppl 32636522386.96
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  6.24 | loss 26.08 | ppl 212272036788.67
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  6.27 | loss 25.16 | ppl 84544713950.65
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  6.09 | loss 25.83 | ppl 165641848568.99
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  6.12 | loss 25.20 | ppl 87700658913.00
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  6.13 | loss 24.92 | ppl 66152450017.93
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  6.16 | loss 25.20 | ppl 87840731596.91
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  6.15 | loss 25.71 | ppl 145828767921.75
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  6.30 | loss 25.64 | ppl 136912373789.13
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  6.13 | loss 25.59 | ppl 129774296689.20
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  6.08 | loss 26.15 | ppl 226889493653.59
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  6.08 | loss 26.35 | ppl 277992956567.32
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  6.08 | loss 26.09 | ppl 213911657407.16
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  6.09 | loss 26.26 | ppl 252633676144.95
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  6.09 | loss 26.05 | ppl 205590726512.58
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  6.15 | loss 25.51 | ppl 120110184612.56
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  6.10 | loss 26.50 | ppl 323525691462.65
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  6.24 | loss 25.26 | ppl 93136248724.08
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  6.30 | loss 25.61 | ppl 132496644092.67
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  6.27 | loss 25.46 | ppl 114578670436.64
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  6.27 | loss 25.83 | ppl 164694054628.35
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  6.24 | loss 26.08 | ppl 211760952764.17
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  6.27 | loss 25.59 | ppl 129437916959.76
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  6.23 | loss 26.58 | ppl 350207968511.17
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  6.06 | loss 26.08 | ppl 211223153524.46
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  6.09 | loss 25.39 | ppl 106570414798.65
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  6.09 | loss 25.49 | ppl 117538544388.05
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  6.09 | loss 25.76 | ppl 153330663711.00
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  6.10 | loss 25.39 | ppl 106031280102.59
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 99.41s | valid loss 68.80 | valid ppl 757194786139939636867000958976.00
-----------------------------------------------------------------------------------------
| epoch   2 |   500/15983 batches | lr 20.00 | ms/batch  6.11 | loss 26.71 | ppl 399618451746.69
| epoch   2 |  1000/15983 batches | lr 20.00 | ms/batch  6.20 | loss 25.82 | ppl 163867168918.21
| epoch   2 |  1500/15983 batches | lr 20.00 | ms/batch  6.24 | loss 26.48 | ppl 315022791661.87
| epoch   2 |  2000/15983 batches | lr 20.00 | ms/batch  6.10 | loss 25.50 | ppl 118945321229.82
| epoch   2 |  2500/15983 batches | lr 20.00 | ms/batch  6.12 | loss 25.05 | ppl 75938463860.05
| epoch   2 |  3000/15983 batches | lr 20.00 | ms/batch  6.11 | loss 25.40 | ppl 107761910057.07
| epoch   2 |  3500/15983 batches | lr 20.00 | ms/batch  6.15 | loss 25.50 | ppl 118421610867.03
| epoch   2 |  4000/15983 batches | lr 20.00 | ms/batch  6.15 | loss 25.35 | ppl 101854763604.74
| epoch   2 |  4500/15983 batches | lr 20.00 | ms/batch  6.08 | loss 25.94 | ppl 183480162209.54
| epoch   2 |  5000/15983 batches | lr 20.00 | ms/batch  6.12 | loss 25.41 | ppl 108114951015.96
| epoch   2 |  5500/15983 batches | lr 20.00 | ms/batch  6.11 | loss 24.95 | ppl 68312030391.17
| epoch   2 |  6000/15983 batches | lr 20.00 | ms/batch  6.14 | loss 25.93 | ppl 182474453349.52
| epoch   2 |  6500/15983 batches | lr 20.00 | ms/batch  6.09 | loss 26.01 | ppl 197681266679.91
| epoch   2 |  7000/15983 batches | lr 20.00 | ms/batch  6.11 | loss 25.61 | ppl 132403339619.33
| epoch   2 |  7500/15983 batches | lr 20.00 | ms/batch  6.20 | loss 25.08 | ppl 78287805284.91
| epoch   2 |  8000/15983 batches | lr 20.00 | ms/batch  6.11 | loss 25.74 | ppl 151192241924.06
| epoch   2 |  8500/15983 batches | lr 20.00 | ms/batch  6.07 | loss 25.45 | ppl 112646339476.53
| epoch   2 |  9000/15983 batches | lr 20.00 | ms/batch  6.16 | loss 25.48 | ppl 116709341842.07
| epoch   2 |  9500/15983 batches | lr 20.00 | ms/batch  6.14 | loss 25.75 | ppl 153069072591.91
| epoch   2 | 10000/15983 batches | lr 20.00 | ms/batch  6.19 | loss 25.71 | ppl 145837983756.19
| epoch   2 | 10500/15983 batches | lr 20.00 | ms/batch  6.24 | loss 25.22 | ppl 89684496607.40
| epoch   2 | 11000/15983 batches | lr 20.00 | ms/batch  6.08 | loss 26.32 | ppl 270045984706.02
| epoch   2 | 11500/15983 batches | lr 20.00 | ms/batch  6.09 | loss 25.01 | ppl 73026161144.63
| epoch   2 | 12000/15983 batches | lr 20.00 | ms/batch  6.10 | loss 25.70 | ppl 145301672073.93
| epoch   2 | 12500/15983 batches | lr 20.00 | ms/batch  6.11 | loss 26.16 | ppl 229086474025.94
| epoch   2 | 13000/15983 batches | lr 20.00 | ms/batch  6.06 | loss 26.10 | ppl 216333403605.08
| epoch   2 | 13500/15983 batches | lr 20.00 | ms/batch  6.09 | loss 25.12 | ppl 81163043798.09
| epoch   2 | 14000/15983 batches | lr 20.00 | ms/batch  6.13 | loss 25.76 | ppl 154254668888.29
| epoch   2 | 14500/15983 batches | lr 20.00 | ms/batch  6.09 | loss 26.21 | ppl 241703959752.89
| epoch   2 | 15000/15983 batches | lr 20.00 | ms/batch  6.16 | loss 25.56 | ppl 126477171849.78
