Vocabulary Size:  27710
Total number of model parameters: 15.45M
| epoch   1 |   500/15983 batches | lr 20.00 | ms/batch  6.50 | loss  8.46 | ppl  4724.02
| epoch   1 |  1000/15983 batches | lr 20.00 | ms/batch  5.96 | loss  6.49 | ppl   659.11
| epoch   1 |  1500/15983 batches | lr 20.00 | ms/batch  5.95 | loss  6.06 | ppl   428.03
| epoch   1 |  2000/15983 batches | lr 20.00 | ms/batch  5.93 | loss  5.79 | ppl   325.39
| epoch   1 |  2500/15983 batches | lr 20.00 | ms/batch  5.95 | loss  5.63 | ppl   278.96
| epoch   1 |  3000/15983 batches | lr 20.00 | ms/batch  5.95 | loss  5.62 | ppl   276.93
| epoch   1 |  3500/15983 batches | lr 20.00 | ms/batch  5.95 | loss  5.58 | ppl   266.10
| epoch   1 |  4000/15983 batches | lr 20.00 | ms/batch  5.93 | loss  5.55 | ppl   257.94
| epoch   1 |  4500/15983 batches | lr 20.00 | ms/batch  5.96 | loss  5.52 | ppl   250.34
| epoch   1 |  5000/15983 batches | lr 20.00 | ms/batch  5.95 | loss  5.50 | ppl   243.54
| epoch   1 |  5500/15983 batches | lr 20.00 | ms/batch  5.93 | loss  5.44 | ppl   230.93
| epoch   1 |  6000/15983 batches | lr 20.00 | ms/batch  5.93 | loss  5.44 | ppl   231.39
| epoch   1 |  6500/15983 batches | lr 20.00 | ms/batch  5.93 | loss  5.39 | ppl   219.02
| epoch   1 |  7000/15983 batches | lr 20.00 | ms/batch  5.96 | loss  5.39 | ppl   220.03
| epoch   1 |  7500/15983 batches | lr 20.00 | ms/batch  5.95 | loss  5.35 | ppl   209.64
| epoch   1 |  8000/15983 batches | lr 20.00 | ms/batch  5.94 | loss  5.41 | ppl   224.14
| epoch   1 |  8500/15983 batches | lr 20.00 | ms/batch  5.94 | loss  5.33 | ppl   207.34
| epoch   1 |  9000/15983 batches | lr 20.00 | ms/batch  5.94 | loss  5.28 | ppl   197.01
| epoch   1 |  9500/15983 batches | lr 20.00 | ms/batch  5.95 | loss  5.29 | ppl   197.58
| epoch   1 | 10000/15983 batches | lr 20.00 | ms/batch  5.94 | loss  5.27 | ppl   194.94
| epoch   1 | 10500/15983 batches | lr 20.00 | ms/batch  5.95 | loss  5.32 | ppl   203.89
| epoch   1 | 11000/15983 batches | lr 20.00 | ms/batch  5.95 | loss  5.32 | ppl   203.87
| epoch   1 | 11500/15983 batches | lr 20.00 | ms/batch  5.93 | loss  5.31 | ppl   202.44
| epoch   1 | 12000/15983 batches | lr 20.00 | ms/batch  5.96 | loss  5.30 | ppl   199.42
| epoch   1 | 12500/15983 batches | lr 20.00 | ms/batch  5.94 | loss  5.24 | ppl   188.28
| epoch   1 | 13000/15983 batches | lr 20.00 | ms/batch  5.93 | loss  5.26 | ppl   191.73
| epoch   1 | 13500/15983 batches | lr 20.00 | ms/batch  5.93 | loss  5.28 | ppl   196.59
| epoch   1 | 14000/15983 batches | lr 20.00 | ms/batch  5.93 | loss  5.29 | ppl   198.50
| epoch   1 | 14500/15983 batches | lr 20.00 | ms/batch  5.96 | loss  5.26 | ppl   192.74
| epoch   1 | 15000/15983 batches | lr 20.00 | ms/batch  5.94 | loss  5.22 | ppl   185.85
| epoch   1 | 15500/15983 batches | lr 20.00 | ms/batch  5.94 | loss  5.23 | ppl   187.56
-----------------------------------------------------------------------------------------
| end of epoch   1 | time: 95.84s | valid loss  5.36 | valid ppl   212.71
-----------------------------------------------------------------------------------------
